sn_name,sn_type,band,t0,t1,A,B,Tfall,Trise
SDSS-II SN 14727,Ia,g',53974.46309495109,53995.51398141454,0.15908296333008295,1.9600496736061657,8.1945487785804,95.25231942745386
SDSS-II SN 14727,Ia,i',54026.68919438097,54026.7966821758,0.46572805144682394,0.010140346309615985,10.945278439286183,6.9319243563334965
SDSS-II SN 14727,Ia,r',54039.46248999451,54044.18082408604,0.15492329898905519,0.00489302696661998,45.08140727240916,26.86643856284149
SDSS-II SN 14727,Ia,u',53994.89552059356,53974.46582636221,1.665461399212902,0.0006466236576028765,20.338789990205722,99.9909275601289
SDSS-II SN 14727,Ia,z',53974.46354860167,54014.27621492768,11.416696195297453,0.006563045064264192,14.260512843054732,99.9999999999996
SDSS-II SN 18961,Ia,g',54396.42682999999,54412.15317003243,0.20860356380927292,0.00942663040309501,99.99999999998911,43.776464785949194
SDSS-II SN 18961,Ia,i',54396.387292841355,54417.16535399318,0.6057110053110146,0.002842518399333285,94.85117779235527,14.271664606107096
SDSS-II SN 18961,Ia,r',54396.429319999996,54418.68069965839,0.3168187101280442,0.007075229470904671,99.99999999883852,12.151825204698982
SDSS-II SN 18961,Ia,u',54331.42891306382,54361.763175345055,0.006918049461099072,2.261627483092096,15.36874184305169,99.48918699936368
SDSS-II SN 18961,Ia,z',54396.428489320126,54405.974657121755,0.7981942069517818,0.000944834735011038,99.99999987203377,61.91409846693279
SN2021agkc,Ia,G,59579.93722860929,59626.11455093112,2.5507223165697614,0.00020770205084361018,29.32516560644999,99.99999213609749
SDSS-II SN 17641,Ia,g',54347.40855705644,54378.55857290893,0.7897676116521744,0.0015743287027093235,19.46582926304692,0.5138891866787896
SDSS-II SN 17641,Ia,i',54397.40820999996,54394.125624435874,0.6903014515705997,0.009993231390652453,7.316790836421073,5.1245846601138965
SDSS-II SN 17641,Ia,r',54347.422961665696,54409.17487935031,0.3308641798524722,0.0009367913349995875,64.19954674114926,0.22898361793779398
SDSS-II SN 17641,Ia,u',54388.96641240843,54393.316650148765,0.2657118418672899,0.5953552004427267,3.8641149749855592,0.6974337610489175
SDSS-II SN 17641,Ia,z',54384.406911456535,54391.73106967535,0.6687923923329824,0.030044279946750217,7.951806924231696,3.0110106275112503
SN2006eq,Ia,g',53974.46088626922,54004.08729644902,0.7044956045760014,0.0028606256879466566,16.57789597924013,0.5966126189851407
SN2006eq,Ia,i',53970.85832088223,53960.73829402839,1.0960867254269866,0.007894409139316487,11.003449259003059,99.64694219845859
SN2006eq,Ia,r',53959.19872708158,53959.19845000001,0.6294422637540482,0.057524014893451623,9.731654319802585,99.9987736424841
SN2006eq,Ia,u',53959.19845000072,54004.94276599552,0.8893533218205064,0.0033918320601715054,21.32986667916958,99.99999999977757
SN2006eq,Ia,z',53997.59011589344,54013.62079151424,0.9485257563994451,0.002148478230307084,13.986983703407432,7.778641459185382
SN2017ejy,Ia,G,57919.24390570086,57934.86429033271,0.7764696597511311,0.00147756337727395,18.186906706544942,0.1268248387139656
SN2021kcu,Ia,G,59382.29268376896,59355.740302733044,0.11469475294005645,0.8105728620380881,1.821127462598971,1.5927847210319643
SDSS-II SN 17586,Ia,g',54346.65905742245,54391.743477992895,0.11151998877695332,0.008461462653405638,51.23892500624949,9.326894949296658
SDSS-II SN 17586,Ia,i',54351.06562714651,54333.227186397075,1.9843305261097341,5.726252074507203e-16,25.67320366427307,17.47583531124338
SDSS-II SN 17586,Ia,r',54350.98507818025,54379.47156812508,0.8258962644635982,0.00197971589360956,19.740039920388224,3.8028911767487847
SDSS-II SN 17586,Ia,u',54379.734775701785,54391.10108735282,0.9138768702695048,0.0009864036784910043,17.721844442053744,0.7393730812594047
SDSS-II SN 17586,Ia,z',54384.49420780474,54333.37052655361,0.8113465458848138,5.300440829722868e-07,27.897769346727035,31.09483852303562
SN2018fgq,Ia,G,58335.11543130421,58333.21415227669,0.007444075863385876,3.1815920148230035,12.170233195655515,99.98957334890501
SN2005gc,Ia,g',53643.788724004844,53690.12965578188,0.23046247551968635,0.0035131591645781324,31.541024805500484,4.070314083545069
SN2005gc,Ia,i',53601.370834371075,53620.97504299047,0.0433960235961479,1.879252054596266,12.661147047318096,94.90747234160408
SN2005gc,Ia,r',53601.370470655325,53628.60243991301,0.10698511481397262,3.716492706742855,10.217149565702373,99.78301517051928
SN2005gc,Ia,u',53650.37752360158,53661.184964636326,0.10940873759963367,0.1464298379715443,9.025778633882693,2.970308341957063
SN2005gc,Ia,z',53649.86407922718,53668.7576632495,9.50589821380126,0.06817370197537519,7.029145349634659,99.99754369678249
SDSS-II SN 18933,Ia,g',54346.03500055441,54357.462186178076,0.5000579155958416,0.0011160633892812481,49.20324215418465,50.134230492160185
SDSS-II SN 18933,Ia,i',54396.16161999999,54404.80628678062,1.4985320288128476,1.2775413988883165e-28,24.95336578050051,20.36505610580284
SDSS-II SN 18933,Ia,r',54380.44627930705,54415.82519767645,1.2745713002953682,4.350270731755375e-19,24.683883276981035,2.4143344579048507
SDSS-II SN 18933,Ia,u',54396.16161999999,54413.309209622006,1.2158311439543845,82.28911335167265,2.817305439531097,10.299508541269107
SDSS-II SN 18933,Ia,z',54331.16285539534,54361.3032975984,0.022385037663334006,1.8116870959702682,16.170644364638594,95.6262624798552
SN2016fbz,Ia,G,57637.39307858997,57621.56114638151,95.22567087967597,0.09317357187788565,5.699194697674946,2.1960997730543337
SN2018eml,Ia,G,58344.166105479126,58393.88655134269,0.7117415761684173,0.00018078417032038689,30.187764770390498,0.10000088090914398
