sn_name,sn_type,band,A,phi,sigma,k
SDSS-II SN 16945,Ia,g',0.8854627707199806,54043.897517310346,11.395984384843763,1.0140193401942703
SDSS-II SN 16945,Ia,i',0.6991342307129634,54034.38491000001,35.30922382490744,1.3137168817315323
SDSS-II SN 16945,Ia,r',1.1578721093030853,54048.32909028473,199.99999994220815,0.10000000007552425
SDSS-II SN 16945,Ia,u',1.2650074052615035,54048.40630366659,13.733023604186974,0.10006185378150143
SDSS-II SN 16945,Ia,z',1.00280694678213,54058.12939245021,1.5159809821847927,1.0099812131009527
SN2018ajp,Ia,G,1.4193987530695653,58197.77816635828,32.0314570380724,0.10000000000067433
SN2005fz,Ia,g',1.4628839427256024,53631.639001580865,12.183438083080913,0.6223778129549706
SN2005fz,Ia,i',1.3043632557032652,53636.10195229007,25.734364515059607,0.10000000000296477
SN2005fz,Ia,r',1.2613330090205344,53643.42568158908,18.497453908946248,0.1000000000004716
SN2005fz,Ia,u',1.347281679222491,53627.16027099004,22.95290561325069,0.12224856125137791
SN2005fz,Ia,z',1.2103691821757585,53627.161912032476,52.07676330786364,0.10001396446921666
SN2020uoo,Ia,G,1.275408268502847,59128.64882001047,27.495145312327686,0.1000000000010678
SN2018bed,Ia,G,0.011791034597532212,58234.432825836346,3.092310236088165,4.069883092959182
SDSS-II SN 1504,Ia,g',1.030168308008447,53622.2186024479,20.738491305886196,0.10000000000000002
SDSS-II SN 1504,Ia,i',1.1797716287133955,53622.397673138345,24.4420097019057,0.16189884177967684
SDSS-II SN 1504,Ia,r',1.0953419486572586,53622.311469996974,21.40902833597864,0.10000000000024276
SDSS-II SN 1504,Ia,u',0.5550759342742303,53627.39306576377,31.889894492019398,0.10222991189020435
SDSS-II SN 1504,Ia,z',0.6928710313164496,53643.65224060167,22.353814485161248,0.27340776049854726
SDSS-II SN 20726,Ia,g',1.3863025226653871,54396.314362617915,27.6765533245923,0.10087310790578889
SDSS-II SN 20726,Ia,i',0.6846934529466271,54418.77204501305,4.274577524622287,1.3136028542439508
SDSS-II SN 20726,Ia,r',0.04763713783769849,54387.44135001092,7.568146028879205,2.8771267831338876
SDSS-II SN 20726,Ia,u',1.1809519539309625,54393.44918904832,17.86770742268604,0.10025145389435035
SDSS-II SN 20726,Ia,z',0.9585515330779328,54402.84037799254,12.205374275333632,0.10000000001455449
SDSS-II SN 13460,Ia,g',2.707820362097977,53975.26520078521,15.620531378962417,0.1000000000942832
SDSS-II SN 13460,Ia,i',1.4937070143885445,53975.26241083817,40.12308054016935,0.10000447018202135
SDSS-II SN 13460,Ia,r',1.4247449227256612,53987.71326493542,16.98532753298176,0.34462293376710873
SDSS-II SN 13460,Ia,u',0.8389502918589442,54017.2137852482,27.506093030906356,0.5214715913488125
SDSS-II SN 13460,Ia,z',0.9569384328407203,53990.737536122506,65.65084870770154,0.10000000000000336
SN2019vrp,Ia,G,1.2857590448065226,58832.57324000011,24.116866128215925,0.10000000000000425
SDSS-II SN 20591,Ia,g',1.2511063303107113,54391.293643833014,18.240644257063337,0.10000000000131859
SDSS-II SN 20591,Ia,i',1.3826327900266366,54394.27747579713,24.63733217313403,0.10000000000000002
SDSS-II SN 20591,Ia,r',0.04611656385504261,54377.35615004448,6.873040509577208,2.9064447742580435
SDSS-II SN 20591,Ia,u',0.5921925611681778,54377.35781000001,31.356332135167083,0.10000000000000002
SDSS-II SN 20591,Ia,z',0.8055623062656089,54377.358640000006,61.06129255626924,0.10000000000000002
SDSS-II SN 15874,Ia,g',33.29020023167129,54041.39880310721,1.1631454816064806,0.6238794619585135
SDSS-II SN 15874,Ia,i',0.7964653292429016,54047.368743348685,14.890113978999915,0.42646293249830175
SDSS-II SN 15874,Ia,r',0.9903951070281717,54028.11137557853,44.59710617514564,0.1000000000096213
