supernova,type,band,t0,t1,A,B,Tfall,Trise
SN2017cik,IIn,G,57799.6159562159,57823.72475174512,0.013104528328904252,2.9512421461979166,17.282692285179593,99.99637270165611
SN2007jm,IIn,g',54346.97460006567,54355.5624655942,56.772695197662706,-28.08757364273463,10.04721893850232,30.27429983905723
SN2007jm,IIn,i',54410.436894675855,54364.46181690127,0.2365862198553633,-0.029627251466070814,10.142455563363542,29.9657537141078
SN2007jm,IIn,r',54346.65746187407,54339.87230874232,50.81437887419204,-25.115965318623008,10.02662872057398,30.157501384380566
SN2007jm,IIn,u',54343.35581071348,54351.0415101902,1.7728215597133077,0.00284275724328136,21.59593860715613,99.99999999999662
SN2007jm,IIn,z',54375.93948311481,54377.37327234662,1.7351331522501032,0.0007696856862049151,27.075429970949834,13.48732235110556
SN2019vas,IIn,G,58809.80063595769,47205.40302618138,8.676730626867407e-08,0.14840925790205758,89.756678250796,17.65716627613167
SN2021waf,IIn,G,59501.39678058681,59471.50069289926,-0.4161126184523396,-0.38165765063594626,9.999345405978936,30.00011201993991
ASASSN-15uo,IIn_Pec,G,57423.560807279406,57396.832752509894,50.626473458344236,-24.79146150074853,9.99997913423599,29.999978441175504
SN2016drl,IIn,G,57444.57630254821,57427.221477375315,48.77630879169831,-23.949054711358745,10.008268845431472,30.000864558171823
SN2021hur,IIn,G,59339.28065855628,59298.545386484635,0.039612782469449416,-0.025873764063318552,10.885955940561917,29.949372772701686
SN2018hzn,IIn,G,58156.3991130036,82748.44580601976,47711.068591931704,-23261.512626626707,8.159973611087782,45.20995241612698
