supernova,type,redshift,band,n_obs,flux_scale,t0,t1,A,B,Tfall,Trise
SN2007on,Ia,0.00618,u,37,3.454617749058196e-06,54415.632244139095,54967.57356606048,-0.15214244543608368,-4.3738872229132975e-05,6.894390671995817,2.3666772768058717
PSc300067,Ia,0.18545,g,86,3.75149178697724e-09,55767.6,56325.275999924634,-4.962787156725067e-08,0.5975188628666033,9.999999999778451,30.0000000000736
PSc300067,Ia,0.18545,i,90,4.730031140977453e-09,55765.6,56323.25599981221,6.282960116261484e-10,0.6265274442746465,9.999999999467951,30.00000000017676
PSc300067,Ia,0.18545,r,89,6.639020352242565e-09,56574.4,57140.14399970938,-4.2624179153632254e-08,0.4428221759166524,9.999999999372104,30.0000000002086
PSc300067,Ia,0.18545,z,106,3.850170835783993e-09,56262.2,56824.82199984699,-5.136525744198488e-11,0.20307519170968233,9.999999999646326,30.000000000117502
PSc530306,Ia,0.33971,g,84,1.874044935030901e-09,55064.419317289925,55416.829498992534,2.331462112455424,2.0322829773917824e-06,10.58498773141304,7.7759229489580415
PSc530306,Ia,0.33971,i,98,3.4604453904751585e-09,55693.4,56250.33399992311,-1.0416156310551596e-09,0.6164079786472637,9.999999999789306,30.00000000007
PSc530306,Ia,0.33971,r,87,5.049402607761996e-09,55296.59999999999,55849.56599954347,-6.924383533788228e-09,0.8575432096560783,9.99999999803139,30.000000000654033
PSc530306,Ia,0.33971,z,103,4.592403084845882e-09,55694.49999999999,56251.44499890306,-2.8279083693404723e-14,-0.05034135523754257,9.999999997014621,30.000000000991808
SN2019ro,Ia,0.043,C,16,1.770108958317422e-07,58507.5,59092.575,1.0735744160455802e-11,0.6552103355657666,9.999999999999998,30.0
SN2006po,Ia,0.1747,g',21,3.85123482428931e-09,54058.654263972116,54594.97661742266,1.307767470258192e-06,0.0004293812137750008,10.443195668250718,29.981111610638603
SN2006po,Ia,0.1747,i',19,6.160273583272378e-09,54063.978293979075,54078.59555000923,1.2049145605201326,0.00017813269740491608,0.5804332756284344,0.5602330146311146
SN2006po,Ia,0.1747,r',18,4.385306977749852e-09,54062.361834754585,54603.74536653445,0.0003435756442505593,-5.146403004676493e-06,9.989535634835192,30.001967552879517
SN2006po,Ia,0.1747,z',21,6.82338694141669e-09,54063.583571173775,54604.12553706714,0.0005384991691800236,-2.6693522094928037e-06,10.004460330893194,29.9982417965635
PSc360060,Ia,0.43736,g,87,2.1570489466384594e-09,55359.29999999998,55912.89299965793,-9.275171684977645e-10,0.6604902352608318,9.99999999864625,30.000000000449774
PSc360060,Ia,0.43736,i,118,3.902653555412414e-09,55693.3,56250.2329996304,-1.9340252589735546e-13,0.40236991740041794,9.999999998979394,30.00000000033907
PSc360060,Ia,0.43736,r,88,1.5368801451096894e-09,55359.3,55912.89299999513,1.081921899997746e-09,0.46711212999702,9.999999999992161,30.000000000002608
PSc360060,Ia,0.43736,z,121,3.746208975085478e-09,54611.40495370097,55550.10497220987,-1.5160081769556366,-2.3581871657711554e-06,6.3328639558579365,31.35565440963388
PSc310145,Ia,0.33928,g,66,3.10170149947769e-09,55569.681081165654,61794.2653821863,1.239006351363758,-1.668759209769243e-08,99.99999999999999,99.73177402162833
PSc310145,Ia,0.33928,i,80,2.3161143641469548e-09,55576.3,56132.06299972738,-4.991525488567353e-10,0.44141712850298226,9.999999999064034,30.00000000031095
PSc310145,Ia,0.33928,r,68,3.627103930762004e-09,55157.492132245534,55872.723077720075,1.3219750029630737,6.44544348897582e-07,16.08571186482071,11.696923922864967
PSc310145,Ia,0.33928,z,110,1.870940602507929e-08,56568.6,57134.285999814805,1.796465825084541e-15,0.08395709058977134,9.999999999595746,30.000000000134307
ESSENCEp429,Ia,0.5482,I,27,2.668824402719187e-09,53332.99340774529,53315.57734511488,0.00026656042691374014,20.702953809336503,4.173577244059498,3.375716127164485
ESSENCEp429,Ia,0.5482,R,32,1.0231045121057677e-09,53704.0202,54241.06040198496,-9.883311972779885e-13,0.5996225014043708,9.999999999944261,30.00000000001852
PSc000080,Ia,0.4518,g,81,4.082366579828656e-09,56398.3,56962.28299954081,6.306193677468137e-08,0.44820042271825394,9.999999998946432,30.00000000035002
PSc000080,Ia,0.4518,i,103,3.93079142527168e-09,56411.3,56975.41299978253,-5.061966086799098e-07,0.3144225822118719,9.999999999511626,30.00000000016225
PSc000080,Ia,0.4518,r,80,6.819868488758477e-09,56398.3,56962.2830002649,6.221492279757696e-10,-0.16895269680381902,10.00000000063003,29.99999999979069
PSc000080,Ia,0.4518,z,128,5.41008389711935e-09,56639.5,57205.89499973176,4.568533724366502e-09,0.13222339880340808,9.999999999423329,30.00000000019158
PTF10ndn,Ia,0.10332,R,20,2.808018728116633e-08,55381.95048547329,56377.92164859404,0.7852382798084628,3.472746966124381e-07,21.345871631584792,3.384670708525909
ESSENCEp534,Ia,0.6202,I,53,1.3801300118427207e-09,53860.89244662619,63337.536094995485,4.430307059030522,-9.103198422285123e-09,99.99999999999999,99.69849591820129
ESSENCEp534,Ia,0.6202,R,73,9.852807549682486e-10,54391.2864,54935.199264001385,1.230165551173966e-08,0.3981516758964834,10.00000000000593,29.999999999998032
SN1997ap,Ia,2.07,I,18,4.698941086052142e-10,50382.41756648893,51696.890855474514,8.451302130419814,-3.8245858723331343e-07,99.99999999999999,99.99999999999999
SN1997ap,Ia,2.07,R,22,3.4482599655262285e-10,50439.32664611033,52505.416439455425,4.940603891695891,-1.482730893179466e-07,99.99999999999999,99.93150877934842
SN2007km,Ia,0.25,g',18,1.5374464569916873e-09,54074.06537341893,56846.80706774453,4.966869565573091,0.042218931951648477,20.1130561722922,13.567564871961181
SN2007km,Ia,0.25,i',18,2.2428488158692818e-09,54256.102115955204,54913.63881570294,6.952142649660312,5.43210388024269e-06,38.89780599573502,99.95524025651856
SN2007km,Ia,0.25,r',18,2.8893489815590867e-09,54081.45347997907,58715.126729952615,13.64509701243647,0.02349346019049286,17.607436638810803,7.978379444155095
SN2007km,Ia,0.25,u',18,3.8690113165510875e-09,54399.56436662626,54763.3442564432,2.5440321390995986,3.481718440826358e-06,2.208674992366411,0.5825114174270178
SN2007km,Ia,0.25,z',18,4.389347855347174e-09,54417.524720683694,55025.96172363808,0.002569455221694184,0.0005339450783985,22.36561162039814,18.583608194952994
SN1995ak,Ia,0.02272,B,15,3.404081897010002e-07,50022.7099787823,50498.33546478453,-0.10146308472449293,-7.086546377704177e-05,9.048583100655609,1.2386423042352352
SN1995ak,Ia,0.02272,I,14,3.133285724315576e-07,50070.53435548944,50645.18187210897,0.4823638956402982,8.976367051362737e-07,6.556295302506848,6.8415890794345335
SN1995ak,Ia,0.02272,R,16,4.698941086052151e-07,50022.99278629159,50027.54575817638,1.2629966534837413,0.00910216701585589,9.163206318173486,0.813177743775196
SN1995ak,Ia,0.02272,V,16,3.944573020752777e-07,49771.033494464835,50682.88599510126,29.859671046350726,0.019073974688085856,20.342294549152445,27.302852979393613
SN2007um,Ia,0.2949,I,67,3.601471646229785e-09,54443.0656,54987.4962555228,-5.1436087590643045e-11,0.047838264259806564,9.999999998991303,30.00000000033511
SN2007um,Ia,0.2949,R,88,3.028865580539731e-09,54443.0405,54987.47090515715,1.9487852785080072e-09,0.7245580221232514,10.000000000331763,29.999999999889777
PSc530086,Ia,0.05091,g,90,4.08673050896727e-08,56475.5,57040.25499957329,-7.42697237353913e-12,0.6266377091342671,9.999999999072466,30.000000000308145
PSc530086,Ia,0.05091,i,84,3.708719604513354e-08,56491.5,57056.414999992565,-2.2491164931414797e-07,1.0468503758597234,9.999999999984073,30.00000000000529
PSc530086,Ia,0.05091,r,86,5.714470564679138e-08,56475.46671241901,57040.22079614543,1.9432270106944406e-07,0.2517145041121693,10.000209174360796,29.999930507889434
PSc530086,Ia,0.05091,z,98,5.3616690059498946e-08,56456.6,57021.166000018166,6.59187327078513e-10,1.4518088520558345,10.0000000000366,29.99999999998784
PSc170275,Ia,0.29724,g,91,5.150578373780894e-09,54981.86514847021,58523.93913577591,16.490025842795564,-7.856963303723237e-08,99.99999999999999,2.834858935532813
PSc170275,Ia,0.29724,i,111,6.383222751373863e-09,54938.872837274765,55143.06972892363,15.269435032798526,-2.1720092274599222e-05,1.0108225488046807,33.456316950321074
PSc170275,Ia,0.29724,r,90,2.626636651392891e-07,54994.95012786854,55338.109956207416,3.5969117760840135,4.056067433646739e-05,0.4790045742673394,0.1266228067222748
PSc170275,Ia,0.29724,z,117,3.4366555045863147e-09,56450.946510268055,57016.17559910666,-1.4966255394276845e-11,-0.04152013504635073,10.003716487107395,29.998765595866242
SN2003cq,Ia,0.03328,I,16,1.2799706167051794e-07,52793.94675723448,53320.014087122974,0.23500693064484895,1.0237769155711971e-06,6.69393371016218,7.717575856030039
SN2003cq,Ia,0.03328,V,25,1.4321878992735423e-07,52710.37892618847,53590.968398645564,1156.0477265534585,-1.3444205308423916e-06,10.26854633700389,99.99999999999999
PSc510122,Ia,0.35528,g,84,2.5409727055493014e-09,55296.59992384413,55849.54806221015,7.77512568961661e-10,-1.5486295421791543e-05,9.997814911518379,30.000351030457598
PSc510122,Ia,0.35528,i,97,3.23712895201683e-09,55693.4,56250.33400066937,1.6052713884724679e-09,0.8790849316641914,10.000000001840467,29.999999999388553
PSc510122,Ia,0.35528,r,89,4.257748454748634e-09,55296.6,55849.566000098566,1.1915430952060913e-09,0.621106661013013,10.00000000043176,29.99999999985656
PSc510122,Ia,0.35528,z,104,4.766284918519341e-09,55694.5,56251.44500012069,1.1468872101990171e-06,0.740416949497689,10.000000000330289,29.99999999989027
PTF10wnm,Ia,0.0656,R,19,5.504526920121574e-08,55472.4326101858,56079.82078179554,13.103556255712371,-2.3782330103817205e-06,14.520568970401767,4.01235015607043
PSc130527,Ia,0.22004,g,72,3.2347446257848502e-09,55602.4,56158.42399996787,6.0526986627753e-12,0.5367285388910067,9.999999999897069,30.0000000000342
PSc130527,Ia,0.22004,i,82,3.825004936635412e-09,55597.4,56153.37399998113,4.532375329411895e-11,0.4745970551276612,9.99999999991484,30.000000000028297
PSc130527,Ia,0.22004,r,74,7.752039911134619e-09,55614.4,56170.54399988479,3.948552188069287e-10,0.8008357970194153,9.99999999953165,30.000000000155598
PSc130527,Ia,0.22004,z,90,7.96298687682273e-09,55299.13517266984,55935.500989445456,-2.4742953900380205e-05,-0.06857255830259876,9.159638480230306,8.223350417844664
SN2016ccz,Ia,0.015,B,10,6.686517721976387e-07,57535.87200574525,59032.74049753311,1.548753852810053,1.3153662300665072e-07,9.14722111831456,3.2086561960930724
SN2016ccz,Ia,0.015,G,17,6.137620051647946e-07,57532.74893005812,58108.078598476706,8.24549140550259,-2.2166932214433592e-06,10.000585487104587,29.999805486990063
SN2016ccz,Ia,0.015,U,11,6.918309709189363e-07,57371.44085835189,58100.24574263915,0.00023375472625708217,0.03495679340217278,99.99999999532089,99.96352153423643
SN2016ccz,Ia,0.015,UVW1,11,1.534616982799294e-07,57544.3487610097,57548.45149055018,0.5878536122952894,0.05324555622141417,5.3675334167383655,2.521066911439895
SN2016ccz,Ia,0.015,UVW2,10,6.397348354826482e-08,57561.93942164617,58082.410517579425,2.8920118460582454,-2.758114390189413e-06,3.763928064969034,4.008318724108177
SN2016ccz,Ia,0.015,V,10,7.994660025203146e-07,57536.22958246406,57982.34211572197,1.3092075592608887,1.8378226594174586e-06,14.864572830640187,4.052724154226088
SN2016ccz,Ia,0.015,i,15,4.7118125002133803e-07,57537.99936015771,58114.532576229125,35.85796826930106,-2.8498525375466676e-06,15.733224728231201,99.99842498388965
SN2016ccz,Ia,0.015,r,23,7.504469554195052e-07,57531.57915441361,58428.226417334845,1.0795972178327569,4.2247310684980014e-07,28.05183196150944,3.4216493297426522
SN2019pgr,Ia,0.115,I,57,1.6323000728189937e-08,58739.056384294316,59399.53086923586,1.6507797132651112e-05,-1.1748152607669424e-06,11.847763493208907,29.37803960914096
SN2005gf,Ia,0.271,g',21,4.032737929761123e-09,53635.94549964595,53671.82016317236,3.4334396419415962,-0.00042967236355937193,12.299132827746766,3.7725772737096146
SN2005gf,Ia,0.271,i',19,5.214347854144578e-09,53638.09389686698,53646.16593142878,1.5800463821695208,0.0029489295898491802,14.246998679599209,1.780447425674131
SN2005gf,Ia,0.271,r',20,4.301302633821358e-09,53632.98136770042,53821.70302614757,13.004809246263997,-2.621345782473716e-05,14.947318353272744,2.4285465212009862
SN2005gf,Ia,0.271,u',21,1.4229839445793337e-09,53623.10887273228,55559.04674485432,0.0035645043371990907,4.177318146051298e-05,96.55185030701496,5.039257345582701
SN2005gf,Ia,0.271,z',20,4.006821541822114e-09,53523.50316751549,54094.980255656636,971.6919343751556,-4.488081586059639e-06,25.61648841832106,99.99999999999999
SN2007tc,Ia,0.6,I,55,1.2793813041575227e-09,54095.65808667595,54637.19579548168,7.896717485684004e-08,0.37825672851028314,10.005472326593997,29.998182319739055
SN2007tc,Ia,0.6,R,78,9.849178309808156e-10,53331.12329999999,53864.43453291765,2.6489218561253497e-08,0.5517525511934198,9.999999999720274,30.000000000092946
PTF10oum,Ia,0.111,R,42,1.7250432972458388e-08,55404.32835455283,55412.885120036735,1.1401323796720555,0.00468658668561956,11.912719160569441,4.933136474173815
PSc170539,Ia,0.20907,g,90,7.115935452258718e-09,56628.3,57194.58299989356,5.475952401829288e-07,0.7753921868033692,9.999999999774014,30.00000000007508
PSc170539,Ia,0.20907,i,85,1.7686096894586983e-08,56548.1509608489,57114.90731058069,-7.611217147246587e-15,-0.03555486659875093,10.00377990763739,29.998744958658495
PSc170539,Ia,0.20907,r,81,1.69396331157056e-08,56574.3,57140.042999999394,4.760016274635856e-08,1.0802651576691713,9.999999999998698,30.000000000000433
PSc170539,Ia,0.20907,z,94,1.04481644594026e-08,56203.4,56765.43400004986,6.869905676490785e-09,0.49554620046985415,10.000000000117963,29.99999999996081
PTF10trp,Ia,0.0489,R,31,4.716284552998383e-08,55444.32946686798,55788.82273793472,1.115547227542688,3.1916976207720897e-06,25.08750735263056,4.007146813304288
PSc070472,Ia,0.66665,g,87,1.4106523607556128e-08,55422.29999999999,55976.52299880318,5.75977606538311e-13,0.516844280044804,9.999999995743806,30.00000000141402
PSc070472,Ia,0.66665,i,97,2.363806921612913e-09,55693.4,56250.33399928461,1.9077270871966506e-10,0.6683850465835902,9.999999998017143,30.000000000658748
PSc070472,Ia,0.66665,r,88,1.3742824485441373e-08,55422.299999999996,55976.52299891214,2.547519445724594e-07,0.6740014988142822,9.999999996241074,30.000000001248804
PSc070472,Ia,0.66665,z,100,1.8910717198720658e-08,55676.6,56233.36599997725,2.4108573441089e-11,0.87790325257892,9.999999999934799,30.00000000002166
PSc040318,Ia,0.29954,g,88,2.319743678997441e-09,55296.60001681313,55849.58242470544,4.491395938256194e-09,1.0406963797515018e-06,10.000119626636993,29.99996040251049
PSc040318,Ia,0.29954,i,113,5.736301899193869e-09,54923.55057113725,55488.57714122449,-2.189501200664164,-2.1768161798463894,1.1024047179421526,99.93874969808004
PSc040318,Ia,0.29954,r,86,6.743665185860309e-09,55296.6,55849.566000000224,2.5795812926042785e-09,0.7018318845466213,9.999999999999163,30.000000000000277
PSc040318,Ia,0.29954,z,118,4.447541406032807e-09,56453.3,57017.833000068196,-1.1753062315609034e-07,0.3047157450082656,10.000000000148706,29.999999999950596
SN2006ex,Ia,0.1475,g',20,8.534930716135461e-09,53991.90862029621,54853.877757494636,20.796070877465706,-1.2681570491112738e-06,10.195393981538967,99.99999999999997
SN2006ex,Ia,0.1475,i',20,6.988757961347107e-09,53973.02675550756,54640.20042845319,1.4076285070582135,9.477433084724869e-07,30.17459737486867,14.152973445657766
SN2006ex,Ia,0.1475,r',21,8.72569442770115e-09,53972.68621489717,54099.93075517215,0.003007505840071866,0.030837289621625692,75.73763364403662,1.8084701516684578
SN2006ex,Ia,0.1475,z',22,4.6430140728180346e-09,54043.45597303156,54024.91122160832,0.7229802490297031,0.0018001524029704994,4.484312691915484,4.105002749280357
SN2007pv,Ia,0.26,g',17,3.441913882684287e-09,54183.45503330779,54950.17436374271,0.13308413962825144,-5.178265844602492e-05,5.467475558151269,30.224842572493685
SN2007pv,Ia,0.26,i',17,4.281539943374181e-09,54400.66129289463,54417.32662490136,1.164793136840979,-0.0010713217013803146,99.99999999998255,5.2234976651558505
SN2007pv,Ia,0.26,r',17,4.751163763775616e-09,54395.67816883172,54420.8380662813,1.1026363968626858,-0.0012560133057400666,99.94781677566142,1.0318179979871076
SN2007pv,Ia,0.26,u',15,1.2145069377157755e-09,54414.1178285625,54392.740932910834,0.3276918304940087,0.012751212923143228,3.979962847136929,3.4073567756888843
SN2007pv,Ia,0.26,z',17,3.18566423657311e-09,54431.55775480915,54451.58877434616,1.0558121912303091,8.720341530802213e-05,0.5891024170728645,0.5787921243382552
SN2008Q,Ia,0.00793,B,24,3.191243917137752e-06,54506.095767366474,54772.930648002344,22.767086596399615,-1.2856146712420587e-05,5.38879091762479,5.20928617649276
SN2008Q,Ia,0.00793,U,12,5.0629075834602145e-06,54499.59515214744,54532.182173339366,-3.889914870389633e-05,-39.44185799062994,36.46654485420583,2.0760665951869752
SN2008Q,Ia,0.00793,UVM2,13,2.544485615146634e-07,54500.227027994726,54759.08711870442,1.010650153521792,5.205255747775886e-06,8.867194221727653,1.55304844951098
SN2008Q,Ia,0.00793,UVW1,14,1.314619288216086e-06,54498.30012803228,55226.53180467806,101.76212054153645,-1.8608452120547854e-06,5.384462524065548,2.1654450589229732
SN2008Q,Ia,0.00793,UVW2,14,2.818382931264449e-07,54497.24828522016,54516.38453151277,3.6552387946974405,-0.0020449585627595576,7.519519401232037,2.4121740570775345
SN2008Q,Ia,0.00793,V,24,3.302174352670764e-06,54498.38018609776,54519.40575084721,2.6148147605207024,-0.0013817011273188243,13.679096459731134,3.914638421729093
SN2007sb,Ia,0.223,g',23,4.651574703021666e-09,53727.79282309687,54938.0756997543,-1.4894492294694803,2.538701723061312e-06,6.602213414064059,30.935417481679576
SN2007sb,Ia,0.223,i',21,4.261868054241604e-09,54386.28423877178,54386.71962046519,1.1382106341969849,-0.0003358678416839224,99.9999999999785,2.9844813671468446
SN2007sb,Ia,0.223,r',22,5.030370810846261e-09,54389.75321782886,54860.272763549525,0.9855613344508481,1.6965902317628087e-06,30.168928251877905,3.8917708572819674
SN2007sb,Ia,0.223,u',21,1.7346026278792805e-09,54381.609131168436,55200.91154429624,0.4422291424724933,5.236749831694245e-07,36.080668528978265,0.10476114582251678
SN2007sb,Ia,0.223,z',23,5.921067335646603e-09,54423.29834331291,54386.341264048046,0.9874508456879835,-0.00021073824400743603,0.10872565110322119,0.1084503856068976
PSc590177,Ia,0.33165,g,80,6.019549637253677e-09,55614.4,56170.54399964589,6.093996212194102e-11,0.7391325755314916,9.999999998695944,30.00000000043324
PSc590177,Ia,0.33165,i,104,5.26240174318692e-09,56626.6,57192.86599941929,-1.0719628975436584e-10,0.9430214711738218,9.999999998736143,30.000000000419885
PSc590177,Ia,0.33165,r,80,8.531708330304013e-09,56398.3,56962.28300010159,-2.8297631081192123e-08,0.5727833619517012,10.000000000229146,29.999999999923876
PSc590177,Ia,0.33165,z,127,4.913602272990915e-09,56639.5,57205.8950001593,5.3469546502151475e-11,0.6307186708300292,10.000000000343059,29.999999999886025
SN2007mw,Ia,0.409,g',17,1.3576880641390905e-09,54376.448104322335,54805.35349349208,1.258347548815927,2.0149781031523783e-06,12.489542206535159,3.5471736676452794
SN2007mw,Ia,0.409,i',17,2.4299648977032206e-09,52949.25822112881,54919.62978817287,-3.5207562773374934,-1.923910246992439,10.508281635107956,30.2347082227902
SN2007mw,Ia,0.409,r',16,2.0230191786782675e-09,54372.43677667229,54388.54523372678,1.8670555871608188,-0.0005929988797051827,20.19716889608848,5.088906554645059
SN2007mw,Ia,0.409,u',17,1.3134090365327318e-09,54386.9031686528,54997.05500702599,1.0414027600345035,8.493085293055577e-07,1.3676142889985086,1.2625565247354587
SN2007mw,Ia,0.409,z',17,2.089296130854041e-09,54471.53872294994,54685.035826202766,0.649933048769426,1.5899761780659752e-06,99.96077224977036,99.35995656125918
SN2018crj,Ia,0.088,i,12,2.8949428859908213e-08,58303.60490568807,58855.21889109388,0.5818962112873427,2.7153259735054552e-06,0.16940602743807306,0.16903793536922326
SN2018ati,Ia,0.08,G,14,3.732501577957199e-08,58231.735129493514,58802.90257328931,0.902429209232883,9.826372143893275e-07,30.81616297640979,99.9260986265026
PSc490403,Ia,0.5241,g,76,4.207576298101723e-09,56398.3,56962.28299991127,-1.9363890775464022e-11,0.5790861456690232,9.999999999797089,30.000000000067413
PSc490403,Ia,0.5241,i,103,5.732340770504148e-09,56626.6,57192.86599961442,-5.05961167656787e-10,0.09807892382266906,9.999999999167652,30.00000000027652
PSc490403,Ia,0.5241,r,80,6.097783488684163e-09,56398.3,56962.28300066603,-2.6876048019652062e-11,0.9002895141637075,10.00000000153121,29.999999999491294
PSc490403,Ia,0.5241,z,131,3.788610861489094e-09,56639.5,57205.89500001451,2.9613354212928468e-08,0.21710236546978384,10.000000000036563,29.999999999987853
SN1992bo,Ia,0.01851,B,19,4.487453899331323e-07,48983.79645307906,50003.60920839239,87.56188590115109,-9.397649519592025e-07,5.7490076943994595,3.6865841485344815
SN1992bo,Ia,0.01851,I,19,4.055085354483835e-07,48991.05824443044,50118.023246158205,42.89644651240772,-7.577070837801788e-07,14.358239754394331,99.99999999999999
SN1992bo,Ia,0.01851,R,17,4.965923214503358e-07,48986.180369424816,49806.96601485474,74.17305474634092,-1.446318315073393e-06,9.73595030998613,99.99999999999999
SN1992bo,Ia,0.01851,V,19,4.5708818961487516e-07,48982.455729973044,49575.30415235859,1.2523502392938988,1.0880812682955449e-06,14.973348232933295,3.289339485540143
SN2019cqd,Ia,0.06,i,16,4.008667176273026e-08,58574.4741682475,59165.38383644201,0.035246031330612174,0.00017568195351109984,31.587324091036443,14.504560076387468
DES17C3eg,Ia,0.117,g,42,3.0894132156088185e-09,57859.42126028139,58708.73654444003,6.742612776386539,2.3418421913516665e-06,44.91084620416712,99.96482991584672
DES17C3eg,Ia,0.117,i,43,7.422667385950886e-09,57986.837015873774,58005.593991795606,1.3515578983937133,0.0010544652135949472,18.245289206481825,4.088761949775608
DES17C3eg,Ia,0.117,r,41,7.3270305106830805e-09,57982.84363526713,57999.7678946403,1.337109699758536,0.0010957049758793754,20.117802024911658,3.3224174049654103
DES17C3eg,Ia,0.117,z,44,6.798607984808553e-09,57964.20351762361,58811.080895851046,386.6180887673939,-1.4325915232748297e-06,12.512650087299678,99.99999999999999
SN2018aby,Ia,0.03542,w,14,4.2181303857767316e-08,58038.77010422618,58233.58562404456,64.27120960856735,51.83416115827372,13.654080170041444,12.020529271639456
PSc170324,Ia,0.30783,g,82,2.645038513314431e-09,55296.6,55849.56600001493,8.164191810165582e-08,0.5924774776057652,10.00000000006865,29.999999999977188
PSc170324,Ia,0.30783,i,96,3.2374867525029612e-09,55693.4,56250.33399950622,3.4212871773099066e-11,0.33316214896226276,9.999999998648484,30.000000000449003
PSc170324,Ia,0.30783,r,89,4.47309374491739e-09,55296.59999999991,55849.565999554296,-8.808451644080548e-09,0.6445008874413986,9.99999999818996,30.00000000060142
PSc170324,Ia,0.30783,z,103,5.623413251903491e-09,56434.92264717695,56999.92581812717,-1.931818564504203e-11,-0.054494949578596484,10.004079310134061,29.998645016883795
PSc360147,Ia,,g,48,1.122876518502329e-08,56282.6,56845.42599973227,8.43767602497561e-08,0.2341378366150798,9.999999999378177,30.000000000206583
PSc360147,Ia,,i,63,5.398187932368231e-09,56290.42223814374,56853.85130158691,-4.925211110770546e-10,0.3349848457917778,10.004681253452565,29.998445100444773
PSc360147,Ia,,r,47,1.3103037984426843e-09,55970.4,56530.10399999054,3.2346966715547177e-12,0.5238884726914345,9.99999999997452,30.000000000008466
PSc360147,Ia,,z,85,3.458087674923376e-08,56627.6,57193.87600021428,-1.3926221977922197e-07,1.0662183897388207,10.000000000462574,29.999999999846324
PTF10jdw,Ia,0.07662,R,38,3.527930329643571e-08,55360.23757222345,55812.29880483826,1.078222153046958,1.7969373275555686e-06,25.71996387581067,3.286311579351349
PTF09iag,Ia,0.075,R,30,6.260946604664109e-08,55816.5650720139,56826.57927214532,2.0877130259590848e-11,-3.628561748200235e-07,18.49038738378763,96.96116697784754
PSc040540,Ia,0.60924,g,90,2.6307525497929437e-09,55072.3727457957,55241.291058585404,1.1297488462120486,0.00026802423036789865,99.99999999997668,13.80072414381049
PSc040540,Ia,0.60924,i,114,6.026816935805171e-09,54916.20234644152,55482.526683764576,-0.001433898408018124,-0.06580465083602523,7.328821520157507,90.37640298606564
PSc040540,Ia,0.60924,r,90,5.618857266079834e-09,55296.59999999988,55849.56599991013,1.0327094547476735e-09,0.5269401952185421,9.999999999713442,30.00000000009529
PSc040540,Ia,0.60924,z,118,8.146592630422745e-08,55005.77802252834,55416.470429808425,0.873829589061989,4.473891720032596e-05,0.7595732479535958,0.18984222386819388
SN2007ot,Ia,0.2,g',14,6.086953723349009e-09,54393.31376782128,54402.773012780126,1.6619876330008156,-0.0015554521608476528,20.88234750352578,3.8393586183066852
SN2007ot,Ia,0.2,i',15,5.6702211816054395e-09,54392.45179553376,54583.54309974339,9.76359643840987,-2.3862971989854702e-05,14.313232901931993,4.080175380799805
SN2007ot,Ia,0.2,r',15,5.733238386538407e-09,54392.429165030466,54417.834129408446,2.164066135425947,-0.0006717386494705993,19.66621530478892,4.088427777854375
SN2007ot,Ia,0.2,z',14,5.370317963702511e-09,54392.84123645258,54821.767463375036,1.1523280129250646,1.945694538941669e-06,18.72257635514628,5.037853126926979
PS15bzz,Ia,0.08024,i,19,2.694759427750798e-08,57284.04465009602,57836.551789358295,0.8012146427482155,1.268841800570098e-06,30.451740761943405,0.2767631043921549
PS15bzz,Ia,0.08024,w,31,2.7136885361802566e-08,57189.75024943712,57653.15667392044,0.013021769253393961,0.0035241668909574493,46.94017304337901,45.23488169537179
SN2021kxx,Ia,0.07,G,59,3.6982817978026664e-08,59343.88343,59937.32226428076,1.1731412938526323e-10,0.039469571114637295,9.999999999964214,30.00000000001189
PSc140092,Ia,0.41841,g,84,4.0147268266767417e-08,55237.65870292164,55306.898352824785,4.176819779898869,0.000518927013877531,0.6972826466370707,0.12853616991496836
PSc140092,Ia,0.41841,i,87,1.557901516256242e-08,56399.4,56963.39399999973,3.672406055491885e-08,0.39466332707423324,10.000000000000469,29.999999999999844
PSc140092,Ia,0.41841,r,70,4.6779545717379497e-08,55354.89676720266,55891.652506448554,0.00014369325751508648,-1.916693350504787e-06,12.995609473314678,29.790713759927783
PSc140092,Ia,0.41841,z,96,2.362740360454341e-08,56410.3,56974.40299989649,-6.178456158538806e-08,0.2657229351330508,9.999999999771276,30.00000000007599
SN2010cq,Ia,0.0275,C,64,2.779713267759283e-07,55324.47998,55877.724779843105,-7.388728705823647e-08,0.4642200190601087,10.000000000090482,29.999999999969937
PSc140214,Ia,0.33792,g,88,2.0155426848149085e-09,55296.59998804007,55849.56666335889,1.7720833586494106e-08,-1.3237396229615303e-06,10.00000892373118,29.99999704474678
PSc140214,Ia,0.33792,i,114,4.96724978910836e-09,54939.75378860985,55257.47449802759,16.61409190704672,-9.16849731151498e-06,4.621677483162642,92.9630349722774
PSc140214,Ia,0.33792,r,87,1.6712445345323863e-09,56036.5,56596.86499999971,-3.332174236699275e-08,0.8524916720203715,9.999999999996339,30.000000000001215
PSc140214,Ia,0.33792,z,118,3.5015473216899253e-09,56453.3,57017.833000151055,6.5248206358563e-08,0.8161588199900838,10.000000000324254,29.999999999892275
SN2009jr,Ia,0.0165,B,23,1.9552396696208864e-07,55136.66139706391,55577.21883197284,7.309644733293163,-4.616029924900336e-06,7.962470424775205,99.55158211472148
