sn_name,sn_type,band,A,phi,sigma,k
SDSS-II SN 12081,Ib_c,r',0.9681623836105904,53700.38459202926,10.230542823585756,1.9395085287928444
SN2020oi,Ic,G,1.5515113277652202,58868.24925055078,10.628422979879451,0.1000000000162434
SN2019dps,Ic,G,1.2719298876711467,58587.14634000073,24.63008120248168,0.10000000034415407
SN2007ce,Ic_Pec,i',1.2858219495842542,54222.29504379143,26.903392409392627,0.10000000000000002
SN2007ce,Ic_Pec,r',1.286103716166735,54221.23032000001,23.392145676898924,0.10000000000000002
SDSS-II SN 20886,Ib_c,g',1.4372616303675536,54396.430108782755,7.258644139175436,0.2926398690391398
SDSS-II SN 20886,Ib_c,i',1.4196723016137727,54406.762154875236,10.479663428257444,0.22830681932330837
SDSS-II SN 20886,Ib_c,r',1.1096580773747777,54390.41589955434,18.353271615890858,0.21730597295482937
SDSS-II SN 20886,Ib_c,u',0.42209839802113625,54382.40633468761,199.9999998525928,0.18912367020054133
SDSS-II SN 20886,Ib_c,z',0.5938480085974953,54377.407660000004,199.99999999055987,0.26867253441902184
SN2019yxp,Ib,G,1.239609920803111,58839.908550000015,25.387720152356565,0.10000000000248582
SN2019oys,Ib,G,0.9953181223722454,58717.46854000161,199.99999999447465,0.10000142169482154
SN2007rz,Ic,i',1.127498989332648,54449.28029000001,24.936491020476744,0.10000000000000002
SN2007rz,Ic,r',1.1209493965240576,54449.282620000005,23.67237576664342,0.10000000000000002
SDSS-II SN 16452,Ib_c,g',5.400419015017427e-08,54023.14794075362,2.471437578955993,8.075124995457683
SDSS-II SN 16452,Ib_c,i',1.1178300302918875,54030.14806476105,37.56403429976336,0.10026215321829249
SDSS-II SN 16452,Ib_c,r',0.00010646583415942622,54023.14463000001,4.2301253452418806,5.461631114999317
SDSS-II SN 16452,Ib_c,u',1.0,54068.12307,6.662796666667418,2.0
SDSS-II SN 16452,Ib_c,z',0.5771314584800502,54031.94059829578,14.892485542778866,0.9068212892688395
Gaia14aam,Ib_c,G,0.5902420234773296,56904.03861001062,12.982903007074468,1.4407881040236328
SN2018hpq,Ic,G,1.5373288200748518,58443.225947224746,48.120572018243614,0.10000000000020744
SDSS-II SN 15367,Ib_c,g',0.6902118811974732,54039.22684782664,21.671902598941966,0.10264991591497753
SDSS-II SN 15367,Ib_c,i',1.031963828593033,54052.22216051361,6.6667188249928255,0.1471610920476604
SDSS-II SN 15367,Ib_c,r',6.6265855124196165e-15,54034.223673124405,2.198190131042443,12.719273804644521
SDSS-II SN 15367,Ib_c,u',5.069620489759662,54041.33087642667,3.8647576473828544,0.10008352841827789
SDSS-II SN 15367,Ib_c,z',1.4574971919473168,54047.97402669709,199.99999999998235,0.2490961762506025
SN2017dcc,Ic,G,1.225646813451547,57896.615000000005,28.513413962917717,0.1000000000008346
SN2007md,Ic,g',1.199772816319398,54393.3901980406,10.074472122966023,0.10003770834957275
SN2007md,Ic,i',1.1362224949422448,54380.0223326918,90.27056281412551,0.10000000000000006
SN2007md,Ic,r',1.1886014766849542,54376.38738000001,71.84742838231053,0.10000000000000002
SN2007md,Ic,u',0.39080281932100824,54404.35609683277,62.107236007158896,0.31646669332333494
SN2007md,Ic,z',0.9726662328054687,54376.389870000006,199.99999999985056,0.10000000000000002
SDSS-II SN 15943,Ib_c,g',7.845040926460972e-05,54015.216490000006,3.1446866296438833,5.499749918135752
SDSS-II SN 15943,Ib_c,i',1.1861993759005462,54028.2030118645,28.495721498074207,0.10000002123953637
SDSS-II SN 15943,Ib_c,r',1.3990950174146848,54035.279504415535,11.6875182665118,0.18993999037776538
SDSS-II SN 15943,Ib_c,u',0.5423131410601459,54061.19855841462,20.47202772634212,0.11327220134593387
SDSS-II SN 15943,Ib_c,z',0.868537085646296,54020.21538594466,25.306478723710768,0.10103103012649471
2006cb,Ib,i',1.3921139739658495,53858.209220000004,15.260410832463783,0.1000000000005551
2006cb,Ib,r',1.3732844322778097,53860.86535772996,11.480282415367093,0.19719251901267057
SDSS-II SN 16708,Ib_c,g',0.9561404803246251,54032.10375508263,23.674329594986805,0.12043461048865362
SDSS-II SN 16708,Ib_c,i',6.333907432937963e-16,54022.71459739776,1.714532639732945,13.473965791456983
SDSS-II SN 16708,Ib_c,r',6.641359379400873e-16,54020.61114805978,1.8872153171381074,13.396806242979865
SDSS-II SN 16708,Ib_c,u',7.486415985366964e-16,54041.387591762366,1.104167527479427,13.392720213933417
SDSS-II SN 16708,Ib_c,z',0.5835289382447143,54009.09965909189,31.177275172920083,0.5557424215159464
SN2010gx,Ic,g',0.2615807136558694,55252.145090000005,12.073414990865894,1.968564966648069
SN2010gx,Ic,i',0.41275574774240525,55252.145090023514,17.769757739860417,1.685219594218152
SN2010gx,Ic,r',0.349406388168078,55252.14509000041,15.301563590299436,1.784340161708485
SN2010gx,Ic,u',0.16229039569223708,55252.145090000005,9.459312936157122,2.176881783955544
SN2010gx,Ic,z',0.46452806639416155,55252.145090000005,20.32779997709612,1.60489589337065
SN2016dzl,Ib,G,1.2696053477259097,57512.699980000005,27.709100069721657,0.1000000000225932
SDSS-II SN 13269,Ib_c,g',0.8619147170795747,53984.158800000005,32.254630767198854,0.10000000000000002
SDSS-II SN 13269,Ib_c,i',1.1087089577558762,53988.94471053799,51.71463221607857,0.10000000000000009
SDSS-II SN 13269,Ib_c,r',0.9898184794354038,53984.15548000001,25.779432026494447,0.10000000000000676
SDSS-II SN 13269,Ib_c,u',0.5057964326930823,54036.10678651552,18.177034600130362,0.13937909228882006
SDSS-II SN 13269,Ib_c,z',1.0,54063.08716,12.321531666667093,2.0
2006gi,Ib,i',1.1831456781443948,54104.448000000004,56.91326485731784,0.10000000000276521
2006gi,Ib,r',1.1882355934579172,54109.431000000004,51.619897294751716,0.10000000000000002
SN2005az,Ib,i',1.246107705678283,53471.77489293607,35.92257689861811,0.10821538570195631
SN2005az,Ib,r',1.2476121768157413,53467.73029346937,36.12865937038376,0.10000000000000002
2009er,Ib-pec,i',1.3018932664790284,54975.45978000002,14.008811207230783,0.6846503190956422
2009er,Ib-pec,r',1.4253326525196783,54977.64099557295,12.91320056927886,0.4533340513717271
SN2016blz,Ic,G,1.2315870565589662,57584.001000000004,61.13812837387938,0.10000000000000377
SN2018aks,Ic,G,1.2180106492298537,58215.69887000001,66.65275958016177,0.10000000000000035
SN2017izz,Ib_c,G,1.3637462496633865,58098.185372690044,11.679594712433863,0.7152041594486889
SN2018ebt,Ib_c,G,1.2611301268093764,58314.728950000004,37.56436307578557,0.10000000000098991
SN2021fxf,Ic,G,1.9563231078065875,59315.65749743365,30.008848496594766,0.6411909301149165
SDSS-II SN 12035,Ib_c,g',2.9225091194884536,53686.14517645467,5.669242533407573,0.10002259029287462
SDSS-II SN 12035,Ib_c,i',0.9720450935866567,53679.03922000587,9.555588750648628,0.9900913605464976
SDSS-II SN 12035,Ib_c,r',1.108739396554475,53686.14176120909,24.832228784690663,0.10036593593111041
SDSS-II SN 12035,Ib_c,u',2.8562619017990803e-16,53694.568481854876,0.5208957237712475,13.205688846550126
SDSS-II SN 12035,Ib_c,z',1.221731740149502,53693.08960094817,16.59782408831624,0.11386676720801339
SN2018hmk,Ib,G,1.243401340395188,58404.64267000001,42.708806729981404,0.10000000000000034
SDSS-II SN 13330,Ib_c,g',1.1086464400400076,53987.58205655526,39.95686385464973,0.10000000000000002
SDSS-II SN 13330,Ib_c,i',1.1614413285525595,53984.260610012105,60.296899485339964,0.1000000002104632
SDSS-II SN 13330,Ib_c,r',1.2069693901711784,53984.25978000055,40.366641152719225,0.10000000018115342
SDSS-II SN 13330,Ib_c,u',0.8469721848501881,53984.26144000001,28.996063359849153,0.10000000000000002
SDSS-II SN 13330,Ib_c,z',1.0281135707289986,53984.26226000001,99.50787781804668,0.10000000000000012
SN2016iae,Ic,G,1.6290907409747706,57697.188169693545,35.409091485663936,0.10000002684556587
SN2006ld,Ib,i',1.1259304749331118,54039.23715000001,37.03980561283324,0.10000000000000617
SN2006ld,Ib,r',1.1030954843748582,54039.23877000001,37.742566570930606,0.10000000000000045
SN2019vsi,Ib,G,1.1769039067192197,58837.001860000004,92.12732480831714,0.10000000000000002
SN2006oz,Ib,g',1.2570801338036919,54042.88354000001,75.37543891349183,0.7460031672449643
SN2006oz,Ib,i',1.0,54097.65,8.29440999999982,2.0
SN2006oz,Ib,r',1.0,54097.65,8.29440999999982,2.0
SN2006oz,Ib,u',1.2100962597410247,54042.88354000001,49.84741445409782,0.7527540514295691
SN2006oz,Ib,z',1.0,54097.65,8.29440999999982,2.0
2005hg,Ib,i',1.1389989054770646,53671.75241647404,18.658299652317098,0.7625766181239709
2005hg,Ib,r',0.8676219206968458,53668.7064144897,14.209605830679378,1.0795055760003835
SDSS-II SN 14532,Ib_c,g',1.1258371896349542,54005.319117132356,25.653319119004564,0.10000000009914121
SDSS-II SN 14532,Ib_c,i',0.8763304498202354,54005.31131084701,31.037326199307067,0.10000000000442334
SDSS-II SN 14532,Ib_c,r',0.44235342257765764,54000.34045634584,9.127156244051188,1.5353060114663677
SDSS-II SN 14532,Ib_c,u',4.9870882332207146e-18,54035.45589312768,0.6774245546701804,14.997319583462357
SDSS-II SN 14532,Ib_c,z',0.8818078177253739,54020.275397981306,55.114629110400024,0.10000000243654297
2007cl,Ic,i',1.3979808326876813,54245.255840341146,18.281511507262127,0.39057675709171696
2007cl,Ic,r',1.3696894019035126,54245.02570000072,14.64073841099841,0.4468892316795788
SN2006nx,Ib,g',0.9531239619004693,54045.711656478554,6.896012276418869,1.031682411556464
SN2006nx,Ib,i',0.06547261182235248,54036.69944811813,7.5760511674915225,2.698774847003149
SN2006nx,Ib,r',0.00012365219930343799,54030.477730067025,4.885489944743382,5.363805085181429
SN2006nx,Ib,u',0.07483046298107174,54033.805166467624,5.5982199381811695,2.536075735695689
SN2006nx,Ib,z',0.969785625546273,54044.215822851926,18.99028973445186,0.6548154882406373
SN2007ke,Ic,i',1.3806926624065943,54364.326180000004,13.294006452116498,0.10000000000327125
SN2007ke,Ic,r',1.2372325765616425,54369.27087319081,11.1916379761223,0.10000000000000002
SDSS-II SN 17897,Ib_c,g',0.42454359042542794,54341.25860000001,111.75224922549714,0.10000000000000002
SDSS-II SN 17897,Ib_c,i',1.0805407920439247,54348.28611129244,24.90777410852721,0.10054217780431451
SDSS-II SN 17897,Ib_c,r',0.9846490665160248,54348.28441424448,23.570142739505915,0.11672126661643517
SDSS-II SN 17897,Ib_c,u',1.0,54433.19907,14.490355000000514,2.0
SDSS-II SN 17897,Ib_c,z',0.45372783016230656,54343.51093150747,52.91891519611558,0.2408506273110621
SN2020hvp,Ib,G,1.2526630258861273,59069.147470000076,46.29389017137323,0.10000000068499722
SN2018hnw,Ib_c,G,0.9015952147143746,58452.10417670113,64.59011561540495,0.10000205985672059
SDSS-II SN 21697,Ib_c,g',1.4003135879379338,54402.27183169981,11.083239653257397,0.10000000000019088
SDSS-II SN 21697,Ib_c,i',2.7900723433619288e-08,54382.27839000001,3.4068680981470414,8.234015256012496
SDSS-II SN 21697,Ib_c,r',0.8521722974660716,54394.18971217137,9.338056176666187,1.192351463891739
SDSS-II SN 21697,Ib_c,u',6.099476340625963e-16,54393.02937219226,1.1739346141476652,13.30973369746844
SDSS-II SN 21697,Ib_c,z',0.951665642804783,54418.61143154438,14.743093296874314,2.101174046219264
SN2017hyf,Ib,G,1.109388029487106,58096.276000000005,50.25140759038391,0.10000000000000002
SDSS-II SN 2986,Ib_c,g',1.1409244058531778,53617.40688000001,38.07492556302398,0.10000000000001386
SDSS-II SN 2986,Ib_c,i',1.102596946447516,53617.40439000001,36.2522049373584,0.10000000000000002
SDSS-II SN 2986,Ib_c,r',1.1542642574212614,53617.403560000006,32.83177020016563,0.10000000000000032
SDSS-II SN 2986,Ib_c,u',0.7323771012614446,53676.391581557466,6.3307787875294,0.16753954615953826
SDSS-II SN 2986,Ib_c,z',0.9146946187478626,53617.406050000005,49.69052407063083,0.10000000000000002
SN2017ixh,Ic,G,1.2101912315050964,58094.70248000001,57.774140631655996,0.1000000000000005
SN2005bf,Ib_c,i',0.30099004877106966,53473.164730000004,15.168848776186943,1.8543964019710995
SN2005bf,Ib_c,r',0.15788032659400086,53473.16307000001,11.156209776017691,2.2479507884219143
SDSS-II SN 14475,Ic,g',1.1799415630954757,54008.18937350171,15.82792236814662,0.1403729495986055
SDSS-II SN 14475,Ic,i',1.1066661000269826,54006.42218240671,16.92007549080331,0.8550706583804235
SDSS-II SN 14475,Ic,r',1.1586132100176438,54005.78781603918,13.568429709573627,0.9055805161347313
SDSS-II SN 14475,Ic,u',0.8740192606732179,54063.55706903581,35.38578196671139,3.6635763723546475
SDSS-II SN 14475,Ic,z',0.8668450502421263,54005.576548508456,33.695287626413005,0.37734279177082175
SN2019eix,Ic,G,1.4525595347137719,58606.71004607633,22.448133433775205,0.18581129122388954
SN2005kr,Ib_c,g',1.2649118496842078,53686.41467014099,12.326927432235781,0.10000000000000002
SN2005kr,Ib_c,i',0.0001262352939391738,53664.11490731689,5.259107619959232,5.371762521116624
SN2005kr,Ib_c,r',1.4127476634870673,53687.0666326762,18.10783160294633,0.1000004110289006
SN2005kr,Ib_c,u',0.5190369302477085,53674.11922598348,4.848799149395792,1.563033381390883
SN2005kr,Ib_c,z',0.9597226082230245,53700.76429782721,13.955413102655744,1.9502727705977607
SN2020sgf,Ic,G,1.1705362866711786,59098.04998176834,143.73578220846017,0.10000000000000028
SN2005hl,Ib,g',1.3207784260229276,53621.707194852475,22.4404405178586,0.100000000000169
SN2005hl,Ib,i',1.3515147580803515,53624.263210882185,28.35992254993015,0.22618004916117196
SN2005hl,Ib,r',1.3765041529070976,53621.21036736796,26.9298200514491,0.2641400530637153
SN2005hl,Ib,u',1.365536219819482,53618.623793902996,13.355294370509387,0.10000000000000002
SN2005hl,Ib,z',1.2507103511410889,53626.52943082752,45.966627212108776,0.10000000005539611
SN2006ck,Ic,i',1.2827939104763773,53874.27072000001,23.81282248106775,0.10000000000000002
SN2006ck,Ic,r',1.2139157744140332,53874.27302000001,27.658991348067502,0.10000000000000002
SDSS-II SN 13979,Ib_c,g',1.1277419104634494e-15,54036.86778634537,1.5697200945803942,13.210319069985395
SDSS-II SN 13979,Ib_c,i',1.1894564969295562,54039.38558521261,12.831349533032752,0.10000000020100133
SDSS-II SN 13979,Ib_c,r',0.9510527980806674,54038.703884161856,4.346924044528161,1.117368227929491
SDSS-II SN 13979,Ib_c,u',3.367038857735616,54051.32845478807,0.7875582086346952,0.10006947001310001
SDSS-II SN 13979,Ib_c,z',1.2732695513939463,54039.38856127703,6.287358726632422,0.1271475844841107
SN2019tqb,Ic,G,1.2566965088315933,58791.69767639434,57.77815640195938,0.10000000000000002
SN2007uy,Ib,i',1.2396061965678045,54477.17117475887,29.878234366662415,0.10710760527617866
SN2007uy,Ib,r',1.2275782612126547,54477.22539475266,25.160891538691974,0.10000000004435616
SN2007aw,Ic,i',1.4289337632592087,54180.25992009162,14.76958935933301,0.2228361125711157
SN2007aw,Ic,r',1.4359667966259575,54180.26222000182,13.787493214445158,0.10000000031421276
2006lc,Ib,i',1.2537240457223555,54041.52345786839,19.101363729018686,0.10000000000000002
2006lc,Ib,r',1.417772240929983,54038.10094018517,15.93709940340205,0.1000000087145686
SN2022eb,Ib,G,1.1835682269458225,59592.923740000006,37.86990351564954,0.10000000000000002
SN2018avk,Ic,G,1.4308893935115075,58281.40377604471,47.11695818296933,0.10945792309949354
SN2020sai,Ib,G,1.364987384608539,59103.25295000001,16.540777486942655,0.10000000000000002
SN2016ecg,Ic,G,1.2689574573629936,57530.79978000001,26.37101945224327,0.10000000000000002
2006F,Ib,i',1.3764372506262472,53751.92903837483,16.577989672375523,0.10000000000000857
2006F,Ib,r',1.2779302647708268,53749.58680876516,16.863382680547364,0.10000000000000021
SN2007gl,Ib_c,g',1.2616141855209502,54342.4384100001,63.8087508542301,0.12356278203558074
SN2007gl,Ib_c,i',1.1447476556766625,54342.43592000001,49.85406445852178,0.10000000000000002
SN2007gl,Ib_c,r',1.1593286497446764,54342.435090005434,62.63527860594271,0.10000000000342397
SN2007gl,Ib_c,u',0.03276577747849073,54342.43675000001,13.758268173656703,2.70011551229368
SN2007gl,Ib_c,z',1.346642835459551,54342.437580000005,44.91667317581571,0.19856702098180737
SDSS-II SN 13482,Ib_c,g',1.351251738661003,53989.444220000005,15.53018336654881,0.10000000000000003
SDSS-II SN 13482,Ib_c,i',1.1126306611757681,53994.63710302109,38.399230591045544,0.10000000000000002
SDSS-II SN 13482,Ib_c,r',1.4125445093634974,53996.41735066776,15.497236391829961,0.10000000000000189
SDSS-II SN 13482,Ib_c,u',0.4862618296161461,54024.46294340837,49.043919011229285,0.124784868921427
SDSS-II SN 13482,Ib_c,z',1.0,54068.34279,12.316565000000992,2.0
SN2019tsf,Ib,G,1.2349604286064146,58780.24907328399,94.16104249815236,0.10000000010236787
SN2005kf,Ic,i',1.1398601882757864,53694.357330000006,34.50056797142389,0.10000000000000002
SN2005kf,Ic,r',1.1710543236582163,53694.35573000001,37.92595894073787,0.10000000000000017
SN2019cri,Ic,G,1.2097051925236109,58652.978090000004,44.97500931009548,0.10000000000004046
SN2018liq,Ic,G,1.35831155382148,58523.64425099565,24.647711733201092,0.10000000000000002
SN2019uff,Ib,G,1.3474574338610659,58791.34445304474,35.533583004161734,0.22973797751955347
SN2019cwt,Ic_Pec,G,1.2533410908621125,58582.70906000001,31.45975039590475,0.10000000000000012
SN2006ep,Ib_c,i',1.3888229864137147,53979.38378604433,20.150558495597533,0.38818545470473237
SN2006ep,Ib_c,r',1.4453825111256555,53984.341722799014,18.445894709663445,0.1000000000015231
SN2021ttw,Ib,G,1.2626665039264113,59435.36769000001,84.46936993068459,0.10000000000000002
SDSS-II SN 16114,Ib_c,g',0.5318109299093928,54058.19450111,3.0526561566015395,0.17019081241198256
SDSS-II SN 16114,Ib_c,i',1.0,54063.18233,2.4979850000005777,2.0
SDSS-II SN 16114,Ib_c,r',0.9546469550176072,54062.46684967669,11.455302770479188,2.67985696982846
SDSS-II SN 16114,Ib_c,u',1.0,54063.18316,2.4979850000005777,2.0
SDSS-II SN 16114,Ib_c,z',0.5302274075993239,54048.19374747319,25.891433656366058,0.10000000000286632
2005mf,Ic,i',1.2486676322897297,53732.58601158869,27.792593602271403,0.10000000000000012
2005mf,Ic,r',1.2459699702490383,53732.85851538649,20.268129348762354,0.10000000000000012
SN2019qvt,Ib,G,1.5160494990233813,58747.81778905873,42.48391093293796,0.42989580796029364
SDSS-II SN 16169,Ib_c,g',1.1933484262453469,54036.32858887778,11.828591814846767,0.1000000000125896
SDSS-II SN 16169,Ib_c,i',0.24886675349335755,54020.40441000028,12.556792312035766,1.7785809316303804
SDSS-II SN 16169,Ib_c,r',1.2860315246353593,54039.3212277001,10.590140686317136,0.10000001472278508
SDSS-II SN 16169,Ib_c,u',1.226946105946754,54031.32270138885,17.822174696228807,0.10129756628278515
SDSS-II SN 16169,Ib_c,z',1.254690638064321,54021.41125154168,19.440234149914048,0.10515398820456169
SN2006F,Ib,i',1.3764372506262472,53751.92903837483,16.577989672375523,0.10000000000000857
SN2006F,Ib,r',1.2779302647708268,53749.58680876516,16.863382680547364,0.10000000000000021
ASASSN-21sk,Ic,G,1.2638948579184637,59487.96442000052,24.034417164072913,0.10000001867280418
SN2007D,Ic_Pec,i',1.2579391563239326,54117.22622129061,14.664346805402522,0.10000000000900841
SN2007D,Ic_Pec,r',2.3298373572745734,54118.16231951328,11.093481454610105,0.1055574284206034
SN2016emb,Ic,G,1.2497630237424322,57592.558880000004,37.07980895128428,0.10000000000000035
SN2006jo,Ib,g',1.2856733222221377,54007.71608913437,7.731872467177516,0.5259353308602361
SN2006jo,Ib,i',1.2268487033266975,54009.01258432211,11.376941097255983,0.6162175749004684
SN2006jo,Ib,r',1.4710758082716,54009.49732423056,11.88198752456373,0.38587859406668695
SN2006jo,Ib,u',2.5643671627958446,53996.36728636886,10.992961006397616,0.10000032205458487
SN2006jo,Ib,z',1.2823313832627632,54010.25308019001,24.36647753113418,0.1309397187151097
SN2004fe,Ic,i',0.8428456903178919,53319.985771633066,0.5695561345948726,1.6980725646577346
SN2004fe,Ic,r',0.9874326385307376,53320.390312242635,3.817490648054859,1.9761220132060313
SN2007iq,Ic_Pec,i',1.117224525829804,54358.43263000001,54.061520251614766,0.10000000000000002
SN2007iq,Ic_Pec,r',1.1039245307164485,54358.434940000174,58.052078560928365,0.10000000000000868
SN2004gk,Ic,i',1.1272930897831257,53333.53308000001,35.030697480367124,0.10000000000000002
SN2004gk,Ic,r',1.11254443916439,53333.532080000004,31.202521658336423,0.10000000000000002
SN2016bke,Ib,G,1.264902653452863,57469.35223154614,17.941855404390306,0.10067710277481799
SN2009iz,Ib_c,i',1.1323716449794048,55095.045405912104,21.910838880161265,0.8081394543075106
SN2009iz,Ib_c,r',1.306736398868623,55096.31613231224,21.525547861716348,0.5949129063706301
SN2009iz,Ib_c,u',0.13895360184081923,55094.282800000066,5.206562785665122,2.18064702622631
SN2021vnw,Ib,G,1.2450154408280347,59446.281200000005,26.221440137355867,0.10000000000000119
SN2018cbz,Ic,G,1.4218493787980062,58275.91924000024,14.128800486314645,0.10000000000000696
SN2006jc,Ic,i',1.5816941925694583,54016.50100000013,10.357209717231713,0.10000005356771452
SN2006jc,Ic,r',1.5602418585575497,54016.502000030174,10.411168258743961,0.10000000765632346
SN2018cew,Ib,G,1.159504384636176,58265.520520000005,23.263112645887883,0.10000000000000002
SN2021adgu,Ic,G,1.2590842424257402,59528.83883496573,47.89546203816677,0.10000000013354583
SN2007ag,Ib,i',1.2336569211049617,54168.267216952634,24.577983477639265,0.10000000000000002
SN2007ag,Ib,r',1.2884857838507748,54164.48204582992,24.39212482873714,0.10000000000000002
2004gt,Ic,i',1.2373558165916578,53380.47221000001,26.587304706052876,0.10000000000000002
2004gt,Ic,r',1.1021875065160753,53380.470830000006,37.84211716209929,0.10000000000000002
SN2005mm,Ib,g',1.8486818088983383,53680.215670959326,11.06551188785282,0.4833362517662428
SN2005mm,Ib,i',0.9643615840298806,53699.6148027314,11.462475675874774,1.932287009294483
SN2005mm,Ib,r',0.9645719072672199,53699.61187741464,11.421356424754428,1.932686623679874
SN2005mm,Ib,u',1.4017739538880742,53677.252978650555,9.42291343906598,0.14073867994225442
SN2005mm,Ib,z',1.2292015903548381,53693.23955716169,18.13340936396428,0.10002425099830968
SN2007sj,Ib_c,g',0.9911797653515336,54431.312519570114,4.573014043429811,1.9832415541540804
SN2007sj,Ib_c,i',1.0,54433.24356,2.8339616666671645,2.0
SN2007sj,Ib_c,r',1.0,54433.24273,2.8339616666659517,2.0
SN2007sj,Ib_c,u',1.0,54433.24439,2.8339616666671645,2.0
SN2007sj,Ib_c,z',1.0,54433.24522,2.8339633333331826,2.0
SN2018ffz,Ic,G,0.3601616830816556,58371.31204358199,45.3182643578815,0.13016977965873291
Gaia18boc,Ib_c,G,1.2318484955415545,58310.07837000001,39.41831696023665,0.10000000000000002
AT2020cgu,Ic,G,0.6745398273584595,58917.77511524662,8.695805525910313,1.3289900152150524
2007kj,Ib,i',1.242361521151263,54377.112492512795,24.93721032775162,0.10000000000003473
2007kj,Ib,r',1.2172822343000564,54377.100608667584,19.9611020618016,0.10000000000129242
SN2005kz,Ic,i',1.2129983438417935,53709.264527542524,38.529361367314806,0.10000000000000002
SN2005kz,Ic,r',1.2946493797326613,53705.064880000005,30.426160005985235,0.1318439789044091
SN2017iuk,Ic,G,1.3178546658806929,58114.3949648216,9.968314651861649,0.722525885561179
SN2007qx,Ib,g',1.782349158385243,54416.25243519924,7.702896363801341,0.10001072943788382
SN2007qx,Ib,i',0.7719243931282682,54424.57686503172,20.35077388911523,1.7081023626236818
SN2007qx,Ib,r',0.09956433387576705,54398.25916000001,10.881372399210438,2.454945238107158
SN2007qx,Ib,u',1.034500862999694,54420.50463907189,1.6033255104145379,1.0891528560312689
SN2007qx,Ib,z',0.9881684630398923,54431.34516444753,7.306489459996156,2.0643865609837344
2007hb,Ic,i',1.20871250654336,54358.34446000001,31.03479580831619,0.10000000000003963
2007hb,Ic,r',1.2249898507186079,54358.346770000004,28.18527522105699,0.10000000000000002
SN2017gax,Ib_c,G,1.277867341989467,57999.00753000001,27.171486365137756,0.10000000000000002
SN2018avy,Ib_c,G,1.2662493177855723,58220.471620000004,23.518557014199427,0.10000000000000002
SN2005kl,Ic,i',1.250014016460852,53698.52495992502,32.87861077904377,0.10000000000000024
SN2005kl,Ic,r',1.2393691473374786,53698.75367028078,28.388256589457267,0.10000000000000002
Gaia21fbg,Ib,G,1.0395132092806487,59498.84983000001,73.7198932884822,0.10000000000000002
SN2018hcz,Ib_c,G,1.316608316358776,58390.55932000001,20.15774978803541,0.10000000000000045
SN2020uas,Ib_c,G,1.1541437436040942,59145.86797000001,34.724632010203635,0.10000000000000002
SN2007gr,Ib_c,i',1.0676358338424121,54343.396960000005,27.568330945581998,0.10000000000000002
SN2007gr,Ib_c,r',1.051740642594136,54342.438620000146,23.969711543828108,0.10000000004040226
SN2016cce,Ic,G,1.1734645223998046,57527.28100000001,53.08026651631817,0.10000000000000005
SN2004gq,Ib,i',1.5601243020852174,53351.36433727382,34.212915485469374,0.19919998869263236
SN2004gq,Ib,r',1.1436980346494794,53374.20745000001,34.06392299683974,0.10000000000000002
SN2006lv,Ib,i',1.1948510700900725,54038.490580000005,52.73122896932948,0.10000000000000048
SN2006lv,Ib,r',1.0879862255936557,54040.48866000011,52.691193036502554,0.10000000000001034
SDSS-II SN 2699,Ib_c,g',1.1417358334920475,53617.40688000001,37.95989529775896,0.10000000000001717
SDSS-II SN 2699,Ib_c,i',1.1023976623726994,53617.40439000001,36.21949177015186,0.10000000000000002
SDSS-II SN 2699,Ib_c,r',1.1549160307292614,53617.403560000006,32.81011159189748,0.10000000000000031
SDSS-II SN 2699,Ib_c,u',0.7322411045478956,53676.39162477885,6.328948479939649,0.16775801664894183
SDSS-II SN 2699,Ib_c,z',0.914736888002315,53617.406050000005,49.632301974830234,0.10000000000000002
SN2021qip,Ib,G,1.2519123909391565,59382.64991000125,29.884984173143568,0.10000000000000069
2006fo,Ib,i',1.2470266207376868,54004.783546825354,36.14035719632806,0.10000000000000002
2006fo,Ib,r',1.247354524179633,54001.48689000001,30.42899374551121,0.10000000000000002
SN2021jao,Ib,G,1.0,59345.56244,3.5538800000006936,2.0
SDSS-II SN 11927,Ib_c,g',0.9516559155642009,53663.16776794213,199.99999969015929,0.4399019705114479
SDSS-II SN 11927,Ib_c,i',0.472844716118983,53644.28218130817,80.62994717871665,0.11586437207413561
SDSS-II SN 11927,Ib_c,r',0.312448532267421,53673.141754334305,22.246810905630866,0.24991238712086442
SDSS-II SN 11927,Ib_c,u',0.6250074391317739,53628.28875492296,40.40421460193111,0.10000000017612821
SDSS-II SN 11927,Ib_c,z',0.8457458383765569,53611.32785000001,44.1549853560993,0.1000000000000003
Gaia15acs,Ib,G,1.089851044847808,57085.15204000001,60.3631602268358,0.10000000000725064
SN2007ju,IcQ,g',1.6344667964435093,54372.688523412486,12.932952353018486,0.10000000000000002
SN2007ju,IcQ,i',1.3609639380875238,54357.28902105623,41.505555386944664,0.10000001898952568
SN2007ju,IcQ,r',1.8380907932080428,54362.33852001875,24.096911306560013,0.10005856341184094
SN2007ju,IcQ,u',1.3131595421289346,54377.680210169565,7.660285779535857,0.10000000000000002
SN2007ju,IcQ,z',1.3616953630244402,54357.24005346633,49.58353125788606,0.23686485786774292
SN2020acyl,Ic,G,1.1742512525498694,59204.83563000001,45.17100484924967,0.10000000000000002
SN2021dah,Ic,G,1.0861089172763085,59292.603890000006,53.69067684500256,0.10000000000000002
SN2016cyj,Ib,G,1.0,57579.34418,4.873196666666142,2.0
